Index;Season;Date;HomeTeam;AwayTeam;HomeTeamGoals;AwayTeamGoals;Result;HomeTeamShots;AwayTeamShots;HomeTeamShotsOnTarget;AwayTeamShotsOnTarget;HomeTeamCorners;AwayTeamCorners;HomeTeamYellow;AwayTeamYellow;HomeTeamRed;AwayTeamRed;HomeTeamFouls;AwayTeamFouls;Gameday
1728;2022;26/02/2023;Hannover;Magdeburg;1;2;A;18;17;6;6;8;6;5;3;1;0;18;8;22
1729;2022;03/03/2023;Paderborn;St Pauli;1;2;A;18;12;5;6;5;1;4;2;1;0;13;8;23
1730;2022;03/03/2023;Magdeburg;Kaiserslautern;2;0;H;21;12;10;5;4;2;4;4;0;0;14;16;23
1731;2022;04/03/2023;Sandhausen;Holstein Kiel;1;1;D;15;11;5;6;9;4;3;1;0;0;8;14;23
1732;2022;04/03/2023;Regensburg;Fortuna Dusseldorf;0;1;A;10;15;4;3;4;3;2;1;0;0;15;16;23
1733;2022;04/03/2023;Hamburg;Nurnberg;3;0;H;17;15;7;4;4;4;2;1;0;0;12;12;23
1734;2022;04/03/2023;Heidenheim;Darmstadt;1;0;H;17;10;4;2;9;2;3;1;1;0;18;11;23
1735;2022;05/03/2023;Braunschweig;Bielefeld;3;3;D;21;11;6;7;7;1;2;2;0;0;14;18;23
1736;2022;05/03/2023;Greuther Furth;Hannover;1;1;D;15;15;2;4;4;5;4;2;0;0;14;19;23
1737;2022;05/03/2023;Hansa Rostock;Karlsruhe;0;2;A;14;11;4;6;6;5;1;2;0;0;7;11;23
1738;2022;10/03/2023;Nurnberg;Braunschweig;2;0;H;17;7;7;3;5;3;2;4;0;0;6;16;24
1739;2022;10/03/2023;Kaiserslautern;Sandhausen;2;2;D;10;7;5;2;8;5;1;3;0;0;13;16;24
1740;2022;11/03/2023;Magdeburg;Paderborn;0;0;D;13;16;5;5;7;4;3;1;0;0;9;20;24
1741;2022;11/03/2023;Bielefeld;Darmstadt;3;1;H;20;12;9;4;6;4;0;0;0;0;7;13;24
1742;2022;11/03/2023;St Pauli;Greuther Furth;2;1;H;11;5;6;2;3;4;4;1;0;1;14;8;24
1743;2022;11/03/2023;Fortuna Dusseldorf;Heidenheim;1;1;D;13;10;5;3;3;1;3;2;0;1;11;10;24
1744;2022;12/03/2023;Holstein Kiel;Regensburg;1;2;A;15;8;3;4;9;0;2;4;0;0;8;10;24
1745;2022;12/03/2023;Hannover;Hansa Rostock;1;1;D;10;20;6;7;5;6;1;3;0;0;11;16;24
1746;2022;12/03/2023;Karlsruhe;Hamburg;4;2;H;15;15;8;3;5;2;2;2;0;1;17;8;24
1747;2022;17/03/2023;Bielefeld;Nurnberg;2;2;D;14;14;6;5;1;7;2;1;0;0;16;3;25
1748;2022;17/03/2023;Heidenheim;Karlsruhe;5;2;H;14;13;8;5;4;2;2;1;0;0;9;8;25
1749;2022;18/03/2023;Greuther Furth;Magdeburg;3;0;H;12;8;6;3;2;2;2;2;0;0;13;14;25
1750;2022;18/03/2023;Darmstadt;Kaiserslautern;2;0;H;19;11;7;2;5;3;4;1;0;0;13;10;25
1751;2022;18/03/2023;Regensburg;Paderborn;1;0;H;8;10;2;1;4;7;1;0;0;0;12;9;25
1752;2022;18/03/2023;Hamburg;Holstein Kiel;0;0;D;22;4;10;1;17;3;3;4;0;0;15;13;25
1753;2022;19/03/2023;Braunschweig;Hannover;1;0;H;19;3;8;1;7;4;2;2;0;0;15;14;25
1754;2022;19/03/2023;Hansa Rostock;Fortuna Dusseldorf;2;5;A;9;12;4;8;3;2;1;2;0;0;17;11;25
1755;2022;19/03/2023;Sandhausen;St Pauli;0;5;A;3;16;0;8;3;9;2;0;1;0;10;7;25
1756;2022;01/04/2023;Hannover;Sandhausen;3;1;H;14;17;6;5;7;9;4;2;0;0;10;13;26
1757;2022;01/04/2023;Karlsruhe;Braunschweig;1;1;D;19;6;7;2;13;1;2;6;0;1;12;9;26
1758;2022;01/04/2023;Kaiserslautern;Heidenheim;2;2;D;11;13;4;2;3;5;2;2;0;0;10;16;26
1759;2022;01/04/2023;St Pauli;Regensburg;1;0;H;9;16;2;4;0;4;2;4;0;0;5;8;26
1760;2022;02/04/2023;Magdeburg;Hansa Rostock;3;0;H;21;6;10;2;2;1;0;4;0;1;2;15;26
1761;2022;02/04/2023;Holstein Kiel;Bielefeld;2;3;A;20;18;5;8;4;8;3;2;0;0;12;12;26
1762;2022;02/04/2023;Paderborn;Greuther Furth;3;2;H;12;17;7;7;2;3;1;1;0;0;14;10;26
1763;2022;31/03/2023;Nurnberg;Darmstadt;0;1;A;10;14;3;1;9;3;1;5;0;0;10;15;26
1764;2022;31/03/2023;Fortuna Dusseldorf;Hamburg;2;2;D;17;10;5;4;4;1;4;4;0;1;16;9;26
1765;2022;08/04/2023;Heidenheim;St Pauli;0;1;A;11;10;1;4;5;3;2;2;0;0;11;11;27
1766;2022;08/04/2023;Nurnberg;Karlsruhe;1;1;D;19;9;8;1;10;2;2;6;0;1;4;9;27
1767;2022;08/04/2023;Braunschweig;Kaiserslautern;1;0;H;16;8;5;4;9;3;1;2;0;0;8;15;27
1768;2022;08/04/2023;Hamburg;Hannover;6;1;H;17;6;8;2;6;3;3;1;0;0;11;5;27
1769;2022;09/04/2023;Bielefeld;Fortuna Dusseldorf;2;2;D;11;16;4;6;3;3;3;1;0;0;17;13;27
1770;2022;09/04/2023;Regensburg;Magdeburg;2;2;D;10;22;6;10;2;7;4;1;0;1;16;13;27
1771;2022;09/04/2023;Hansa Rostock;Holstein Kiel;2;3;A;19;11;4;7;14;2;1;1;0;0;20;16;27
1772;2022;09/04/2023;Darmstadt;Paderborn;2;1;H;15;15;3;6;7;3;1;3;0;0;12;11;27
1773;2022;09/04/2023;Sandhausen;Greuther Furth;0;2;A;4;12;0;6;2;6;4;1;0;0;18;12;27
1774;2022;14/04/2023;Hannover;Heidenheim;0;3;A;14;12;6;4;6;8;3;1;0;0;11;13;28
1775;2022;14/04/2023;Greuther Furth;Regensburg;2;1;H;9;14;4;4;5;4;2;1;0;0;8;6;28
1776;2022;15/04/2023;Kaiserslautern;Hamburg;2;0;H;13;8;6;1;4;4;3;1;0;0;12;13;28
1777;2022;15/04/2023;Paderborn;Hansa Rostock;3;0;H;29;1;6;0;11;4;1;1;0;1;7;8;28
1778;2022;15/04/2023;Magdeburg;Sandhausen;1;2;A;17;8;6;5;5;6;2;5;0;0;7;25;28
1779;2022;15/04/2023;Holstein Kiel;Nurnberg;2;1;H;21;15;5;2;4;2;3;6;0;1;20;17;28
1780;2022;16/04/2023;St Pauli;Braunschweig;1;2;A;21;10;7;2;4;1;1;2;0;0;7;12;28
1781;2022;16/04/2023;Karlsruhe;Bielefeld;4;2;H;18;22;8;5;7;6;3;1;0;0;13;11;28
1782;2022;16/04/2023;Fortuna Dusseldorf;Darmstadt;1;0;H;6;21;4;4;2;13;1;3;0;0;13;7;28
1783;2022;21/04/2023;Hamburg;St Pauli;4;3;H;11;16;5;7;3;3;4;3;0;0;12;10;29
1784;2022;21/04/2023;Darmstadt;Karlsruhe;2;1;H;9;18;5;7;2;4;1;2;0;0;6;12;29
1785;2022;22/04/2023;Bielefeld;Hannover;1;3;A;14;7;5;4;4;6;3;2;0;1;14;9;29
1786;2022;22/04/2023;Hansa Rostock;Greuther Furth;2;0;H;9;13;4;3;2;11;1;1;0;0;16;9;29
1787;2022;22/04/2023;Nurnberg;Fortuna Dusseldorf;2;0;H;8;9;3;2;13;3;1;2;0;0;10;10;29
1788;2022;22/04/2023;Braunschweig;Magdeburg;1;2;A;17;10;7;3;4;1;4;3;0;0;18;14;29
1789;2022;23/04/2023;Heidenheim;Holstein Kiel;3;0;H;19;6;6;2;12;1;2;2;0;0;11;11;29
1790;2022;23/04/2023;Sandhausen;Paderborn;2;2;D;6;12;3;3;3;3;1;1;0;0;16;13;29
1791;2022;23/04/2023;Regensburg;Kaiserslautern;0;0;D;10;9;4;2;4;3;0;4;1;0;11;13;29
1792;2022;28/04/2023;Paderborn;Braunschweig;5;1;H;15;11;6;3;4;0;2;4;0;0;9;9;30
1793;2022;28/04/2023;Greuther Furth;Heidenheim;0;2;A;19;14;5;10;9;4;0;2;0;0;7;14;30
1794;2022;29/04/2023;Hannover;Nurnberg;3;0;H;12;14;7;2;3;9;1;1;0;0;13;6;30
1795;2022;29/04/2023;St Pauli;Bielefeld;2;1;H;21;10;6;4;5;5;2;3;0;0;8;20;30
1796;2022;29/04/2023;Kaiserslautern;Hansa Rostock;0;1;A;14;10;5;3;14;6;4;3;0;0;7;10;30
1797;2022;29/04/2023;Magdeburg;Hamburg;3;2;H;11;13;4;7;2;12;2;3;0;0;11;17;30
1798;2022;30/04/2023;Fortuna Dusseldorf;Karlsruhe;3;2;H;21;12;10;5;8;6;1;1;0;0;3;9;30
1799;2022;30/04/2023;Holstein Kiel;Darmstadt;0;3;A;11;16;5;5;4;4;1;1;0;0;17;14;30
1800;2022;30/04/2023;Sandhausen;Regensburg;2;1;H;9;11;5;3;9;5;2;2;0;1;16;9;30
1801;2022;05/05/2023;Bielefeld;Greuther Furth;1;1;D;18;10;6;4;8;5;0;1;0;0;14;16;31
1802;2022;05/05/2023;Hamburg;Paderborn;2;2;D;11;11;3;6;3;4;4;1;0;0;18;8;31
1803;2022;06/05/2023;Hansa Rostock;Regensburg;2;0;H;8;8;4;0;2;3;1;2;0;0;13;11;31
1804;2022;06/05/2023;Fortuna Dusseldorf;Holstein Kiel;3;0;H;14;14;8;6;4;3;0;1;0;0;7;18;31
1805;2022;06/05/2023;Karlsruhe;Hannover;2;1;H;10;18;5;4;4;6;1;0;0;0;14;6;31
1806;2022;06/05/2023;Darmstadt;St Pauli;0;3;A;18;12;3;7;2;1;2;1;0;0;13;15;31
1807;2022;07/05/2023;Braunschweig;Sandhausen;2;1;H;12;10;6;5;3;12;1;0;0;0;15;8;31
1808;2022;07/05/2023;Nurnberg;Kaiserslautern;3;3;D;6;16;3;7;3;10;2;2;0;0;7;7;31
1809;2022;07/05/2023;Heidenheim;Magdeburg;0;0;D;19;11;7;2;8;3;2;2;0;0;11;8;31
1810;2022;12/05/2023;Sandhausen;Hansa Rostock;1;2;A;16;10;2;4;7;5;3;2;0;0;11;12;32
1811;2022;12/05/2023;Magdeburg;Nurnberg;2;2;D;13;18;4;6;6;6;0;4;0;0;10;12;32
1812;2022;13/05/2023;Kaiserslautern;Bielefeld;1;2;A;12;13;5;8;5;5;1;4;0;0;7;16;32
1813;2022;13/05/2023;Holstein Kiel;Karlsruhe;2;1;H;9;11;3;2;1;6;1;2;0;0;13;8;32
1814;2022;13/05/2023;Greuther Furth;Braunschweig;2;2;D;14;10;7;4;8;1;0;2;0;0;6;9;32
1815;2022;13/05/2023;St Pauli;Fortuna Dusseldorf;0;0;D;20;2;2;0;7;0;1;4;0;0;10;13;32
1816;2022;14/05/2023;Hannover;Darmstadt;2;1;H;11;12;4;1;2;7;2;5;0;2;15;15;32
1817;2022;14/05/2023;Paderborn;Heidenheim;3;2;H;16;13;8;3;5;3;2;1;0;0;9;8;32
1818;2022;14/05/2023;Regensburg;Hamburg;1;5;A;13;15;6;8;6;4;3;1;0;0;13;10;32
1819;2022;19/05/2023;Darmstadt;Magdeburg;1;0;H;15;11;5;4;5;4;2;3;0;0;14;17;33
1820;2022;19/05/2023;Holstein Kiel;St Pauli;3;4;A;14;12;7;5;9;5;4;2;0;1;12;10;33
1821;2022;20/05/2023;Bielefeld;Paderborn;2;2;D;19;13;7;5;6;2;1;0;0;0;7;11;33
1822;2022;20/05/2023;Braunschweig;Regensburg;1;2;A;15;16;6;5;8;5;2;5;0;1;11;13;33
1823;2022;20/05/2023;Hamburg;Greuther Furth;2;1;H;13;16;3;3;1;7;5;2;1;1;18;12;33
1824;2022;20/05/2023;Heidenheim;Sandhausen;1;0;H;20;3;6;0;13;1;2;3;0;0;11;11;33
1825;2022;21/05/2023;Fortuna Dusseldorf;Hannover;3;3;D;17;14;10;7;5;4;3;2;0;0;9;10;33
1826;2022;21/05/2023;Karlsruhe;Kaiserslautern;2;0;H;8;16;4;4;1;8;3;3;0;0;15;14;33
1827;2022;21/05/2023;Nurnberg;Hansa Rostock;0;0;D;16;4;2;2;5;1;1;5;0;0;6;17;33
1828;2022;28/05/2023;St Pauli;Karlsruhe;1;1;D;14;7;7;2;4;4;3;3;0;0;5;13;34
1829;2022;28/05/2023;Greuther Furth;Darmstadt;4;0;H;10;3;7;0;5;3;0;3;0;1;15;14;34
1830;2022;28/05/2023;Hannover;Holstein Kiel;1;5;A;9;14;1;8;6;2;0;1;0;0;6;11;34
1831;2022;28/05/2023;Sandhausen;Hamburg;0;1;A;8;11;1;3;2;8;1;3;0;0;8;10;34
1832;2022;28/05/2023;Hansa Rostock;Braunschweig;2;1;H;21;8;3;2;8;6;2;3;0;1;11;10;34
1833;2022;28/05/2023;Kaiserslautern;Fortuna Dusseldorf;0;3;A;15;12;4;6;6;3;1;3;1;0;11;12;34
1834;2022;28/05/2023;Magdeburg;Bielefeld;4;0;H;17;6;8;2;7;4;2;1;0;0;10;14;34
1835;2022;28/05/2023;Paderborn;Nurnberg;0;1;A;23;12;5;4;6;1;2;2;0;0;15;11;34
1836;2022;28/05/2023;Regensburg;Heidenheim;2;3;A;10;20;5;11;5;4;6;0;0;0;21;11;34
1837;2023;28/07/2023;Hamburg;Schalke 04;5;3;H;31;11;14;6;9;3;3;3;0;1;10;13;1
1838;2023;29/07/2023;Hannover;Elversberg;2;2;D;10;23;4;9;3;6;3;4;0;0;5;18;1
1839;2023;29/07/2023;Kaiserslautern;St Pauli;1;2;A;10;14;3;5;3;5;2;1;0;0;11;10;1
1840;2023;29/07/2023;Osnabruck;Karlsruhe;2;3;A;18;14;7;8;4;9;3;2;1;0;11;9;1
1841;2023;29/07/2023;Wehen;Magdeburg;1;1;D;9;11;1;3;3;2;2;3;1;0;10;18;1
1842;2023;29/07/2023;Fortuna Dusseldorf;Hertha;1;0;H;9;12;2;4;7;8;3;2;0;0;13;11;1
1843;2023;30/07/2023;Greuther Furth;Paderborn;5;0;H;24;7;11;0;5;2;1;1;0;1;9;5;1
1844;2023;30/07/2023;Braunschweig;Holstein Kiel;0;1;A;9;15;2;4;4;10;3;1;1;0;10;13;1
1845;2023;30/07/2023;Hansa Rostock;Nurnberg;2;0;H;14;18;4;7;6;6;3;4;0;0;15;13;1
1846;2023;04/08/2023;Hertha;Wehen;0;1;A;21;12;8;5;6;4;2;3;0;0;9;9;2
1847;2023;04/08/2023;Paderborn;Osnabruck;1;1;D;15;15;5;5;7;7;1;0;0;0;11;12;2
1848;2023;05/08/2023;St Pauli;Fortuna Dusseldorf;0;0;D;13;10;5;3;4;8;2;1;1;0;11;8;2
1849;2023;05/08/2023;Schalke 04;Kaiserslautern;3;0;H;16;10;8;4;8;7;1;3;0;2;14;12;2
1850;2023;05/08/2023;Elversberg;Hansa Rostock;1;2;A;13;17;4;5;7;2;3;4;0;0;12;15;2
1851;2023;05/08/2023;Holstein Kiel;Greuther Furth;2;1;H;9;15;4;2;8;5;2;2;0;0;14;16;2
1852;2023;06/08/2023;Nurnberg;Hannover;2;2;D;8;19;3;6;5;7;6;2;0;0;20;14;2
1853;2023;06/08/2023;Karlsruhe;Hamburg;2;2;D;17;13;4;7;7;3;3;2;0;0;6;14;2
1854;2023;06/08/2023;Magdeburg;Braunschweig;2;1;H;14;9;5;4;1;5;1;3;0;0;7;20;2
1855;2023;18/08/2023;Wehen;Karlsruhe;1;0;H;11;15;4;7;2;7;3;1;0;0;14;2;3
1856;2023;18/08/2023;Kaiserslautern;Elversberg;3;2;H;20;21;8;9;4;6;3;1;0;0;11;12;3
1857;2023;19/08/2023;Greuther Furth;St Pauli;0;0;D;16;6;2;1;2;1;1;5;0;0;11;17;3
1858;2023;19/08/2023;Fortuna Dusseldorf;Paderborn;1;2;A;26;10;6;6;12;1;0;3;0;0;6;20;3
1859;2023;19/08/2023;Hamburg;Hertha;3;0;H;27;11;7;2;4;2;2;2;0;0;10;7;3
1860;2023;19/08/2023;Hansa Rostock;Hannover;1;2;A;10;8;2;2;4;5;3;1;0;0;13;11;3
1861;2023;20/08/2023;Osnabruck;Nurnberg;2;3;A;15;20;3;7;3;12;2;2;0;0;13;8;3
1862;2023;20/08/2023;Holstein Kiel;Magdeburg;2;4;A;17;18;8;10;6;3;1;2;0;0;23;12;3
1863;2023;20/08/2023;Braunschweig;Schalke 04;1;0;H;17;11;6;3;6;4;3;0;1;0;15;12;3
1864;2023;25/08/2023;Paderborn;Kaiserslautern;1;2;A;15;12;5;3;1;2;2;5;0;0;17;12;4
1865;2023;25/08/2023;Schalke 04;Holstein Kiel;0;2;A;13;14;4;5;3;7;1;1;1;0;11;13;4
1866;2023;26/08/2023;Elversberg;Fortuna Dusseldorf;0;5;A;13;15;4;8;8;6;1;3;0;0;6;9;4
1867;2023;26/08/2023;Hannover;Hamburg;0;1;A;19;11;5;4;3;3;1;4;0;1;13;13;4
1868;2023;26/08/2023;Hertha;Greuther Furth;5;0;H;14;17;7;6;5;8;1;1;0;0;18;9;4
1869;2023;26/08/2023;Hansa Rostock;Osnabruck;2;1;H;12;13;5;3;4;5;3;0;0;0;17;10;4
1870;2023;27/08/2023;Nurnberg;Wehen;2;1;H;13;15;4;2;10;6;2;6;1;2;12;17;4
1871;2023;27/08/2023;Karlsruhe;Braunschweig;2;0;H;22;9;9;0;6;4;1;1;0;1;11;4;4
1872;2023;27/08/2023;St Pauli;Magdeburg;0;0;D;26;5;12;2;11;3;2;3;0;0;9;9;4
1873;2023;01/09/2023;Fortuna Dusseldorf;Karlsruhe;3;1;H;19;10;5;8;7;7;1;3;0;0;8;10;5
1874;2023;01/09/2023;Braunschweig;St Pauli;1;1;D;9;19;1;5;3;5;2;3;0;0;11;11;5
1875;2023;02/09/2023;Holstein Kiel;Paderborn;2;1;H;19;13;6;2;6;8;3;3;0;0;9;9;5
1876;2023;02/09/2023;Magdeburg;Hertha;6;4;H;23;12;12;7;4;3;2;3;0;0;6;9;5
1877;2023;02/09/2023;Wehen;Schalke 04;1;1;D;14;15;3;5;3;7;4;2;0;0;17;10;5
1878;2023;02/09/2023;Kaiserslautern;Nurnberg;3;1;H;12;18;4;4;4;7;1;2;0;1;12;14;5
1879;2023;03/09/2023;Osnabruck;Elversberg;0;1;A;9;10;4;2;6;2;1;2;0;0;16;13;5
1880;2023;03/09/2023;Hamburg;Hansa Rostock;2;0;H;17;7;11;3;3;5;2;5;0;0;14;15;5
1881;2023;03/09/2023;Greuther Furth;Hannover;1;3;A;19;6;5;5;9;2;1;2;0;0;11;11;5
1882;2023;15/09/2023;Nurnberg;Greuther Furth;1;1;D;18;9;4;2;6;5;2;3;0;0;14;17;6
1883;2023;15/09/2023;Paderborn;Wehen;2;1;H;17;12;7;5;5;1;3;2;0;0;14;12;6
1884;2023;16/09/2023;Elversberg;Hamburg;2;1;H;16;13;7;6;7;6;3;2;0;0;12;9;6
1885;2023;16/09/2023;Hansa Rostock;Fortuna Dusseldorf;1;3;A;23;20;4;5;10;8;2;2;0;0;11;9;6
1886;2023;16/09/2023;Karlsruhe;Kaiserslautern;1;1;D;19;14;6;7;9;3;0;1;0;0;10;14;6
1887;2023;16/09/2023;Schalke 04;Magdeburg;4;3;H;19;12;9;6;9;4;4;4;0;1;22;12;6
1888;2023;17/09/2023;Hannover;Osnabruck;7;0;H;24;6;15;3;5;3;0;2;0;1;13;9;6
1889;2023;17/09/2023;Hertha;Braunschweig;3;0;H;15;14;8;4;4;9;2;0;0;0;11;11;6
1890;2023;17/09/2023;St Pauli;Holstein Kiel;5;1;H;18;13;7;4;3;1;3;3;0;0;13;16;6
1891;2023;22/09/2023;Magdeburg;Paderborn;1;1;D;11;14;3;4;2;6;4;1;0;0;14;12;7
1892;2023;22/09/2023;Osnabruck;Hamburg;2;1;H;18;8;9;3;13;7;5;6;0;0;10;15;7
1893;2023;23/09/2023;Braunschweig;Nurnberg;2;2;D;14;11;5;5;2;3;2;2;0;0;17;15;7
1894;2023;23/09/2023;Greuther Furth;Karlsruhe;4;3;H;9;17;6;5;9;4;3;5;1;0;10;12;7
1895;2023;23/09/2023;Wehen;Elversberg;0;2;A;16;13;3;5;7;3;4;4;0;0;13;17;7
1896;2023;23/09/2023;St Pauli;Schalke 04;3;1;H;19;10;8;3;4;2;1;4;0;0;3;19;7
1897;2023;24/09/2023;Fortuna Dusseldorf;Hannover;1;1;D;17;6;5;2;5;2;2;3;0;0;7;10;7
1898;2023;24/09/2023;Holstein Kiel;Hertha;2;3;A;16;11;5;7;2;4;4;3;1;0;19;13;7
1899;2023;24/09/2023;Kaiserslautern;Hansa Rostock;3;1;H;22;18;11;2;6;10;2;2;0;0;9;15;7
1900;2023;01/10/2023;Osnabruck;Kaiserslautern;2;2;D;9;32;4;13;4;13;4;3;0;0;15;13;8
1901;2023;01/10/2023;Nurnberg;Magdeburg;1;0;H;16;13;6;1;7;3;6;5;0;0;14;21;8
1902;2023;01/10/2023;Elversberg;Greuther Furth;1;1;D;11;15;4;5;2;8;1;1;0;0;13;19;8
1903;2023;29/09/2023;Hamburg;Fortuna Dusseldorf;1;0;H;10;8;4;2;8;3;3;6;0;1;10;14;8
1904;2023;29/09/2023;Paderborn;Schalke 04;3;1;H;11;13;6;2;2;10;1;3;0;0;10;9;8
1905;2023;30/09/2023;Hertha;St Pauli;1;2;A;8;24;3;5;7;3;2;0;0;0;11;5;8
1906;2023;30/09/2023;Karlsruhe;Holstein Kiel;0;2;A;14;12;4;5;7;9;0;4;0;0;4;16;8
1907;2023;30/09/2023;Hansa Rostock;Braunschweig;1;0;H;19;20;6;0;7;5;3;1;0;0;20;10;8
1908;2023;30/09/2023;Hannover;Wehen;2;0;H;17;12;5;3;4;6;0;2;0;0;13;15;8
1909;2023;06/10/2023;Kaiserslautern;Hannover;3;1;H;16;11;11;4;5;2;4;2;0;1;13;17;9
1910;2023;06/10/2023;Fortuna Dusseldorf;Osnabruck;1;1;D;19;9;4;3;8;1;5;3;0;0;13;11;9
1911;2023;07/10/2023;Wehen;Hamburg;1;1;D;6;23;2;5;4;13;2;2;0;0;11;3;9
1912;2023;07/10/2023;St Pauli;Nurnberg;5;1;H;20;7;7;3;8;4;4;1;0;0;7;11;9
1913;2023;07/10/2023;Greuther Furth;Hansa Rostock;1;0;H;9;8;4;2;8;2;1;7;0;0;11;16;9
1914;2023;07/10/2023;Magdeburg;Karlsruhe;1;1;D;19;2;5;2;7;1;3;2;0;0;4;12;9
1915;2023;08/10/2023;Braunschweig;Paderborn;1;3;A;24;11;4;6;13;4;3;0;0;0;9;9;9
1916;2023;08/10/2023;Holstein Kiel;Elversberg;1;1;D;23;9;7;4;11;2;1;1;0;0;13;16;9
1917;2023;08/10/2023;Schalke 04;Hertha;1;2;A;16;16;6;4;11;5;2;3;1;0;15;14;9
1918;2023;20/10/2023;Elversberg;Braunschweig;3;0;H;13;7;7;4;6;1;0;1;0;0;12;9;10
1919;2023;20/10/2023;Hannover;Magdeburg;2;1;H;14;13;4;8;6;9;2;3;0;0;9;14;10
1920;2023;21/10/2023;Paderborn;St Pauli;2;2;D;6;17;3;3;3;6;0;1;0;0;7;11;10
1921;2023;21/10/2023;Osnabruck;Wehen;0;2;A;19;14;5;5;2;3;3;1;0;0;14;17;10
1922;2023;21/10/2023;Fortuna Dusseldorf;Kaiserslautern;4;3;H;20;16;5;8;6;5;4;1;0;0;12;8;10
1923;2023;21/10/2023;Hamburg;Greuther Furth;2;0;H;17;14;4;3;6;7;2;4;0;0;12;12;10
1924;2023;22/10/2023;Hansa Rostock;Holstein Kiel;1;3;A;22;10;9;5;9;2;1;4;0;1;13;14;10
1925;2023;22/10/2023;Karlsruhe;Schalke 04;3;0;H;12;9;5;3;7;5;1;1;0;0;13;13;10
1926;2023;22/10/2023;Nurnberg;Hertha;3;1;H;18;14;7;6;11;5;3;2;1;1;13;11;10
1927;2023;27/10/2023;Braunschweig;Fortuna Dusseldorf;1;4;A;16;12;5;6;8;4;2;1;0;0;12;6;11
1928;2023;27/10/2023;Greuther Furth;Osnabruck;4;0;H;13;5;6;2;10;1;0;3;0;0;15;15;11
1929;2023;28/10/2023;Kaiserslautern;Hamburg;3;3;D;13;20;5;9;3;4;1;4;0;0;8;15;11
1930;2023;28/10/2023;St Pauli;Karlsruhe;2;1;H;20;6;9;3;7;3;1;2;0;0;10;10;11
1931;2023;28/10/2023;Schalke 04;Hannover;3;2;H;11;14;6;3;4;5;4;1;0;0;15;15;11
1932;2023;28/10/2023;Hertha;Paderborn;3;1;H;11;16;5;6;3;9;5;1;1;0;13;14;11
1933;2023;29/10/2023;Wehen;Hansa Rostock;1;0;H;16;16;6;4;9;11;1;0;0;0;7;9;11
1934;2023;29/10/2023;Magdeburg;Elversberg;1;2;A;18;8;5;4;5;3;2;2;0;0;12;14;11
1935;2023;29/10/2023;Holstein Kiel;Nurnberg;0;2;A;14;21;1;5;7;3;2;4;0;0;12;8;11
1936;2023;03/11/2023;Elversberg;St Pauli;0;2;A;7;10;2;4;6;3;2;1;0;0;10;7;12
1937;2023;03/11/2023;Fortuna Dusseldorf;Wehen;1;3;A;25;11;7;5;6;6;4;5;0;0;14;6;12
1938;2023;04/11/2023;Hamburg;Magdeburg;2;0;H;16;13;7;4;4;6;1;2;0;1;18;10;12
1939;2023;04/11/2023;Osnabruck;Holstein Kiel;1;1;D;14;16;4;9;6;5;1;3;0;0;19;15;12
1940;2023;04/11/2023;Nurnberg;Schalke 04;1;2;A;15;11;4;4;4;7;4;2;0;0;9;18;12
1941;2023;04/11/2023;Kaiserslautern;Greuther Furth;0;2;A;18;13;2;6;9;3;3;2;1;0;8;13;12
1942;2023;05/11/2023;Hannover;Braunschweig;2;0;H;12;0;6;0;2;5;2;7;0;1;10;13;12
1943;2023;05/11/2023;Hansa Rostock;Hertha;0;0;D;8;16;2;2;7;5;2;2;0;0;17;11;12
1944;2023;05/11/2023;Karlsruhe;Paderborn;0;3;A;16;11;7;5;2;3;4;1;0;0;10;10;12
1945;2023;10/11/2023;Schalke 04;Elversberg;1;2;A;22;13;3;5;8;2;3;2;0;0;11;11;13
1946;2023;10/11/2023;St Pauli;Hannover;0;0;D;13;2;2;0;7;1;2;4;0;0;12;15;13
1947;2023;11/11/2023;Paderborn;Nurnberg;1;3;A;24;12;9;8;12;2;2;1;0;1;17;8;13
1948;2023;11/11/2023;Hertha;Karlsruhe;2;2;D;10;12;3;4;6;9;0;2;0;0;17;13;13
1949;2023;11/11/2023;Braunschweig;Osnabruck;3;2;H;16;6;8;3;4;4;3;5;0;1;18;12;13
1950;2023;11/11/2023;Holstein Kiel;Hamburg;4;2;H;16;15;8;7;7;6;2;2;0;0;13;13;13
1951;2023;12/11/2023;Wehen;Kaiserslautern;2;1;H;12;5;6;1;5;2;0;2;0;0;16;14;13
1952;2023;12/11/2023;Magdeburg;Hansa Rostock;1;2;A;16;16;8;5;13;2;3;2;0;0;6;15;13
1953;2023;12/11/2023;Greuther Furth;Fortuna Dusseldorf;1;0;H;9;12;4;3;3;7;4;3;0;0;16;13;13
1954;2023;24/11/2023;Hamburg;Braunschweig;2;1;H;16;14;5;3;7;4;1;2;0;0;11;10;14
1955;2023;24/11/2023;Hannover;Hertha;2;2;D;18;8;6;4;9;1;0;1;0;0;10;16;14
1956;2023;25/11/2023;Fortuna Dusseldorf;Schalke 04;5;3;H;13;11;9;7;6;8;1;2;0;0;8;9;14
1957;2023;25/11/2023;Osnabruck;Magdeburg;0;2;A;12;13;3;6;5;8;2;2;0;0;10;13;14
1958;2023;25/11/2023;Hansa Rostock;St Pauli;2;3;A;16;18;4;9;2;1;2;1;0;0;19;10;14
